station_name;bucket_start_timestamp;co2;extT;pm10;pm25;rh
SMART366;2024-01-15 05:00:00;442.1666666666667;6.68;85.56666666666666;45.4;99.9
SMART368;2024-01-15 05:00:00;462.7241379310345;7.458620689655174;75.10344827586206;42.41379310344828;99.9
SMART367;2024-01-15 05:00:00;464.41379310344826;6.506896551724139;66.34482758620689;37.58620689655172;99.9
SMART128;2024-01-15 05:00:00;433.0701754385965;7.0;172.64912280701753;84.57894736842105;99.0
SMART127;2024-01-15 05:00:00;421.0892857142857;13.23214285714286;67.58333333333333;38.416666666666664;66.15
SMART59;2024-01-15 05:00:00;646.4222222222222;7.3500000000000005;0.0;0.0;88.1413043478261
SMART41;2024-01-15 05:00:00;466.54;8.116;0.0;0.0;90.10000000000001
SMART41;2024-01-15 06:00:00;472.0576923076923;8.230769230769232;0.0;0.0;90.10000000000001
SMART19;2024-01-15 06:00:00;489.9642857142857;7.0;67.28571428571429;48.44642857142857;99.0
SMART127;2024-01-15 06:00:00;433.8333333333333;13.183333333333335;59.016949152542374;35.847457627118644;66.72222222222221
SMART367;2024-01-15 06:00:00;466.26666666666665;6.5133333333333345;70.06666666666666;38.766666666666666;99.9
SMART368;2024-01-15 06:00:00;480.53333333333336;7.543333333333334;75.2;41.96666666666667;99.9
SMART128;2024-01-15 06:00:00;453.74545454545455;7.0;120.625;61.625;99.0
SMART373;2024-01-15 06:00:00;832.3928571428571;7.110714285714287;100.39285714285714;44.357142857142854;99.9
SMART59;2024-01-15 06:00:00;637.3518518518518;7.7629629629629635;0.0;0.0;90.10000000000001
SMART366;2024-01-15 06:00:00;449.82758620689657;6.813793103448276;81.93103448275862;42.6551724137931;99.9
SMART07;2024-01-15 06:00:00;485.5;7.248648648648649;117.0;62.2972972972973;99.9
SMART59;2024-01-15 07:00:00;643.5625;7.970833333333333;0.0;0.0;90.10000000000001
SMART127;2024-01-15 07:00:00;424.3157894736842;13.385964912280702;49.333333333333336;29.983333333333334;66.30877192982456
SMART128;2024-01-15 07:00:00;444.1224489795918;7.0;95.57407407407408;50.48148148148148;99.0
SMART367;2024-01-15 07:00:00;461.0344827586207;6.465517241379311;79.96551724137932;37.86206896551724;99.9
SMART07;2024-01-15 07:00:00;478.61538461538464;7.2153846153846155;115.94871794871794;57.794871794871796;99.9
SMART366;2024-01-15 07:00:00;441.82758620689657;6.617241379310345;97.44827586206897;44.93103448275862;99.9
SMART368;2024-01-15 07:00:00;469.9655172413793;7.479310344827586;85.65517241379311;41.89655172413793;99.9
SMART373;2024-01-15 07:00:00;846.8;7.213333333333335;78.13333333333334;37.1;99.9
SMART19;2024-01-15 07:00:00;497.70175438596493;7.0;76.17241379310344;47.10344827586207;99.0
SMART41;2024-01-15 07:00:00;475.45283018867923;8.260377358490567;0.0;0.0;90.10000000000001
SMART373;2024-01-15 08:00:00;827.8965517241379;7.396551724137932;75.27586206896552;33.93103448275862;99.9
SMART127;2024-01-15 08:00:00;424.19642857142856;13.73214285714286;54.87931034482759;32.224137931034484;66.03214285714286
SMART07;2024-01-15 08:00:00;477.0;7.5394736842105265;115.1842105263158;57.76315789473684;99.9
SMART128;2024-01-15 08:00:00;447.18518518518516;7.192982456140351;100.33333333333333;52.01851851851852;99.0
SMART19;2024-01-15 08:00:00;482.5833333333333;7.0;73.65306122448979;46.93877551020408;99.0
SMART41;2024-01-15 08:00:00;472.7037037037037;8.442592592592593;0.0;0.0;90.10000000000001
SMART368;2024-01-15 08:00:00;471.62068965517244;7.917241379310345;83.37931034482759;40.51724137931034;99.9
SMART366;2024-01-15 08:00:00;447.23333333333335;7.146666666666667;75.36666666666666;38.233333333333334;99.9
SMART367;2024-01-15 08:00:00;456.3448275862069;6.920689655172414;69.86206896551724;37.44827586206897;99.9
SMART59;2024-01-15 08:00:00;643.1923076923077;8.273076923076923;0.0;0.0;90.10000000000001
SMART59;2024-01-15 09:00:00;645.8297872340426;8.985106382978724;0.0;0.0;90.10000000000001
SMART368;2024-01-15 09:00:00;459.53333333333336;9.113333333333335;54.733333333333334;32.266666666666666;98.08
SMART366;2024-01-15 09:00:00;442.17241379310343;8.155172413793103;54.03448275862069;31.03448275862069;99.06551724137933
SMART07;2024-01-15 09:00:00;462.6216216216216;8.61972972972973;87.13513513513513;47.08108108108108;99.9
SMART127;2024-01-15 09:00:00;400.25454545454545;14.86;42.175438596491226;25.50877192982456;64.80909090909091
SMART373;2024-01-15 09:00:00;813.4333333333333;8.446666666666667;47.0;23.6;97.43333333333334
SMART367;2024-01-15 09:00:00;445.23333333333335;8.16;49.333333333333336;31.566666666666666;99.9
SMART19;2024-01-15 09:00:00;472.59574468085106;8.254901960784315;48.42553191489362;35.297872340425535;99.0
SMART128;2024-01-15 09:00:00;432.58181818181816;8.362068965517242;62.629629629629626;36.074074074074076;99.0
SMART41;2024-01-15 09:00:00;463.811320754717;9.247169811320756;0.0;0.0;90.10000000000001
SMART368;2024-01-15 10:00:00;442.48275862068965;10.017241379310345;40.172413793103445;25.24137931034483;93.68620689655172
SMART128;2024-01-15 10:00:00;415.0;9.068965517241379;48.32727272727273;30.036363636363635;99.0
SMART19;2024-01-15 10:00:00;456.01960784313724;9.173076923076923;34.833333333333336;26.458333333333332;99.0
SMART373;2024-01-15 10:00:00;808.7586206896551;9.151724137931035;44.58620689655172;24.413793103448278;94.70344827586207
SMART07;2024-01-15 10:00:00;439.6578947368421;9.932894736842105;54.10526315789474;31.289473684210527;99.9
SMART41;2024-01-15 10:00:00;465.7843137254902;10.329411764705883;0.0;0.0;90.10000000000001
SMART59;2024-01-15 10:00:00;640.7674418604652;9.502325581395349;0.0;0.0;90.10000000000001
SMART127;2024-01-15 10:00:00;384.85714285714283;16.03571428571429;34.416666666666664;21.866666666666667;62.13214285714286
SMART367;2024-01-15 10:00:00;432.0344827586207;9.189655172413794;34.86206896551724;22.413793103448278;99.9
SMART366;2024-01-15 10:00:00;412.06666666666666;8.903333333333334;33.03333333333333;19.233333333333334;91.76333333333334
SMART373;2024-01-15 11:00:00;800.1379310344828;10.155172413793103;39.3448275862069;20.96551724137931;89.89655172413794
SMART368;2024-01-15 11:00:00;438.7;10.89;38.36666666666667;24.566666666666666;89.08666666666667
SMART59;2024-01-15 11:00:00;639.2083333333334;10.543750000000001;0.0;0.0;90.10000000000001
SMART127;2024-01-15 11:00:00;385.54545454545456;17.419999999999998;35.52542372881356;22.389830508474578;60.93090909090909
SMART367;2024-01-15 11:00:00;434.0;9.740000000000002;33.46666666666667;21.3;99.9
SMART128;2024-01-15 11:00:00;411.9122807017544;10.166666666666668;52.017857142857146;31.625;99.0
SMART19;2024-01-15 11:00:00;458.03921568627453;10.092592592592593;32.35294117647059;24.392156862745097;99.0
SMART366;2024-01-15 11:00:00;420.3103448275862;10.200000000000001;31.137931034482758;16.896551724137932;86.16551724137932
SMART07;2024-01-15 11:00:00;444.6578947368421;11.281578947368422;58.60526315789474;32.86842105263158;99.9
SMART41;2024-01-15 11:00:00;456.7169811320755;11.149056603773586;0.0;0.0;89.86603773584906
SMART07;2024-01-15 12:00:00;446.7837837837838;11.624324324324325;64.5945945945946;35.21621621621622;99.9
SMART128;2024-01-15 12:00:00;416.5438596491228;10.55;53.714285714285715;31.285714285714285;99.0
SMART367;2024-01-15 12:00:00;441.7586206896552;11.262068965517242;36.44827586206897;23.275862068965516;98.13448275862069
SMART59;2024-01-15 12:00:00;648.063829787234;11.793617021276596;0.0;0.0;90.0
SMART368;2024-01-15 12:00:00;440.6551724137931;12.275862068965518;37.13793103448276;23.379310344827587;84.0896551724138
SMART373;2024-01-15 12:00:00;813.5;10.61;42.3;22.166666666666668;89.82000000000001
SMART19;2024-01-15 12:00:00;455.0425531914894;10.940000000000001;33.93617021276596;25.19148936170213;99.0
SMART41;2024-01-15 12:00:00;459.21276595744683;11.84468085106383;0.0;0.0;89.29787234042554
SMART366;2024-01-15 12:00:00;447.1333333333333;10.666666666666668;45.56666666666667;25.7;88.12666666666667
SMART127;2024-01-15 12:00:00;390.125;17.69464285714286;35.810344827586206;22.43103448275862;60.87857142857143
SMART368;2024-01-15 13:00:00;458.7586206896552;12.217241379310344;52.03448275862069;31.413793103448278;87.29655172413794
SMART59;2024-01-15 13:00:00;629.9111111111112;13.171111111111111;0.0;0.0;85.47555555555556
SMART07;2024-01-15 13:00:00;464.6388888888889;12.608333333333333;75.75;40.69444444444444;99.8
SMART367;2024-01-15 13:00:00;453.6;11.006666666666668;46.56666666666667;29.133333333333333;99.9
SMART128;2024-01-15 13:00:00;409.44444444444446;12.473684210526317;47.70909090909091;25.87272727272727;99.0
SMART19;2024-01-15 13:00:00;473.16326530612247;11.415094339622641;39.86274509803921;28.058823529411764;99.0
SMART373;2024-01-15 13:00:00;816.0344827586207;12.375862068965517;38.48275862068966;17.75862068965517;81.95517241379311
SMART41;2024-01-15 13:00:00;466.45238095238096;12.767441860465118;0.0;0.0;83.12558139534885
SMART127;2024-01-15 13:00:00;393.0357142857143;19.01964285714286;33.410714285714285;19.035714285714285;60.1375
SMART366;2024-01-15 13:00:00;451.6551724137931;12.344827586206897;47.37931034482759;24.17241379310345;81.07931034482759
SMART127;2024-01-15 14:00:00;376.17857142857144;19.20714285714286;28.23728813559322;13.491525423728813;57.40892857142857
SMART128;2024-01-15 14:00:00;390.80357142857144;12.474576271186441;38.345454545454544;18.78181818181818;99.0
SMART59;2024-01-15 14:00:00;603.7555555555556;13.355555555555554;0.0;0.0;82.13111111111112
SMART07;2024-01-15 14:00:00;457.81081081081084;13.064864864864864;68.72972972972973;34.75675675675676;99.3
SMART367;2024-01-15 14:00:00;455.2068965517241;11.396551724137932;55.241379310344826;32.827586206896555;99.89655172413794
SMART368;2024-01-15 14:00:00;469.26666666666665;12.446666666666667;54.43333333333333;30.466666666666665;87.89
SMART373;2024-01-15 14:00:00;795.6206896551724;12.403448275862068;31.413793103448278;11.620689655172415;79.58275862068966
SMART41;2024-01-15 14:00:00;451.62;13.634;0.0;0.0;80.262
SMART366;2024-01-15 14:00:00;438.56666666666666;12.643333333333334;39.03333333333333;19.133333333333333;77.47666666666667
SMART19;2024-01-15 14:00:00;476.26;12.0;43.03921568627451;29.294117647058822;99.0
SMART367;2024-01-15 15:00:00;439.86206896551727;11.279310344827586;33.689655172413794;18.586206896551722;97.2
SMART59;2024-01-15 15:00:00;607.8888888888889;12.668888888888889;0.0;0.0;80.67777777777779
SMART373;2024-01-15 15:00:00;784.3;11.776666666666667;17.7;5.866666666666666;76.05333333333333
SMART19;2024-01-15 15:00:00;463.9111111111111;11.875;41.47826086956522;27.847826086956523;98.77083333333334
SMART366;2024-01-15 15:00:00;418.44827586206895;12.020689655172415;18.689655172413794;6.9655172413793105;70.5896551724138
SMART07;2024-01-15 15:00:00;435.5135135135135;12.672972972972973;44.16216216216216;21.72972972972973;97.1945945945946
SMART368;2024-01-15 15:00:00;436.6551724137931;11.893103448275863;38.275862068965516;21.93103448275862;85.77586206896552
SMART127;2024-01-15 15:00:00;366.10714285714283;18.25714285714286;24.736842105263158;11.824561403508772;56.237500000000004
SMART128;2024-01-15 15:00:00;386.80357142857144;12.15;32.55357142857143;16.553571428571427;99.0
SMART41;2024-01-15 15:00:00;440.53846153846155;13.507692307692308;0.0;0.0;78.61923076923078
SMART07;2024-01-15 16:00:00;458.81081081081084;11.086486486486487;41.189189189189186;18.675675675675677;99.17837837837838
SMART59;2024-01-15 16:00:00;616.3333333333334;11.544444444444444;0.0;0.0;83.4888888888889
SMART373;2024-01-15 16:00:00;789.7586206896551;10.924137931034483;21.413793103448278;7.517241379310345;79.37931034482759
SMART128;2024-01-15 16:00:00;399.4074074074074;11.0;30.333333333333332;15.277777777777779;99.0
SMART367;2024-01-15 16:00:00;445.2;10.856666666666667;31.366666666666667;15.733333333333333;95.19
SMART19;2024-01-15 16:00:00;476.26666666666665;10.020833333333334;41.09090909090909;27.045454545454547;99.0
SMART41;2024-01-15 16:00:00;444.14;12.148000000000001;0.0;0.0;84.56
SMART368;2024-01-15 16:00:00;439.1333333333333;10.913333333333334;28.633333333333333;15.833333333333334;88.77333333333334
SMART127;2024-01-15 16:00:00;371.4909090909091;17.381818181818183;22.12727272727273;10.4;54.40727272727273
SMART366;2024-01-15 16:00:00;422.1666666666667;10.996666666666668;22.1;7.566666666666666;75.55666666666667
SMART366;2024-01-15 17:00:00;427.86206896551727;10.875862068965517;29.655172413793103;11.827586206896552;77.10689655172415
SMART128;2024-01-15 17:00:00;398.73214285714283;11.0;37.92727272727273;19.818181818181817;99.0
SMART59;2024-01-15 17:00:00;634.0243902439024;10.419512195121952;0.0;0.0;89.91951219512197
SMART19;2024-01-15 17:00:00;504.3255813953488;10.0;40.348837209302324;25.651162790697676;99.0
SMART368;2024-01-15 17:00:00;455.55172413793105;10.762068965517242;35.793103448275865;19.310344827586206;89.16206896551725
SMART367;2024-01-15 17:00:00;453.2758620689655;10.696551724137933;33.03448275862069;17.82758620689655;94.86896551724139
SMART373;2024-01-15 17:00:00;785.9655172413793;10.782758620689656;22.03448275862069;7.896551724137931;80.60689655172415
SMART07;2024-01-15 17:00:00;484.0857142857143;11.114285714285714;42.34285714285714;19.314285714285713;99.23714285714287
SMART127;2024-01-15 17:00:00;378.8070175438597;17.45614035087719;27.084745762711865;14.05084745762712;52.885964912280706
SMART41;2024-01-15 17:00:00;449.86;12.018;0.0;0.0;81.938
SMART127;2024-01-15 18:00:00;410.8888888888889;17.044444444444448;26.74137931034483;13.017241379310345;53.58148148148148
SMART07;2024-01-15 18:00:00;446.42105263157896;10.978947368421052;34.026315789473685;15.421052631578947;98.59473684210526
SMART59;2024-01-15 18:00:00;641.6458333333334;10.09375;0.0;0.0;90.10000000000001
SMART366;2024-01-15 18:00:00;425.7;10.663333333333334;26.3;10.0;78.44333333333333
SMART19;2024-01-15 18:00:00;488.61224489795916;10.0;28.764705882352942;17.88235294117647;99.0
SMART41;2024-01-15 18:00:00;445.62745098039215;11.688235294117646;0.0;0.0;82.63921568627451
SMART367;2024-01-15 18:00:00;453.8666666666667;10.116666666666667;32.93333333333333;18.7;97.53
SMART373;2024-01-15 18:00:00;777.8666666666667;10.583333333333334;20.433333333333334;7.5;81.66333333333334
SMART368;2024-01-15 18:00:00;472.1034482758621;10.724137931034484;40.06896551724138;21.655172413793103;88.03793103448277
SMART128;2024-01-15 18:00:00;399.23214285714283;11.0;36.09090909090909;17.90909090909091;99.0
SMART19;2024-01-15 19:00:00;469.9782608695652;10.0;24.23404255319149;14.851063829787234;99.0
SMART127;2024-01-15 19:00:00;416.07142857142856;16.614285714285714;20.6;8.466666666666667;54.61785714285715
SMART128;2024-01-15 19:00:00;398.5;10.581818181818182;26.03921568627451;12.745098039215685;99.0
SMART59;2024-01-15 19:00:00;635.7450980392157;9.923529411764706;0.0;0.0;90.10000000000001
SMART368;2024-01-15 19:00:00;501.0;10.113333333333335;54.7;30.566666666666666;91.92666666666668
SMART373;2024-01-15 19:00:00;792.1379310344828;10.296551724137933;26.17241379310345;9.448275862068966;83.97931034482758
SMART41;2024-01-15 19:00:00;435.7169811320755;11.658490566037736;0.0;0.0;82.53018867924528
SMART367;2024-01-15 19:00:00;486.3448275862069;8.803448275862069;46.51724137931034;25.03448275862069;99.9
SMART366;2024-01-15 19:00:00;429.7241379310345;10.213793103448277;29.413793103448278;12.137931034482758;82.16896551724139
SMART07;2024-01-15 19:00:00;449.2162162162162;10.58918918918919;38.7027027027027;18.27027027027027;99.20270270270271
SMART367;2024-01-15 20:00:00;494.1;7.866666666666667;67.1;39.63333333333333;99.9
SMART19;2024-01-15 20:00:00;509.9433962264151;9.145454545454546;55.074074074074076;37.0;99.0
SMART07;2024-01-15 20:00:00;484.4166666666667;9.284444444444444;82.55555555555556;42.44444444444444;99.9
SMART41;2024-01-15 20:00:00;470.9433962264151;11.133962264150945;0.0;0.0;86.84905660377359
SMART366;2024-01-15 20:00:00;450.8;9.273333333333333;45.166666666666664;21.933333333333334;87.97666666666667
SMART373;2024-01-15 20:00:00;802.5862068965517;9.758620689655174;26.103448275862068;9.068965517241379;88.30344827586208
SMART59;2024-01-15 20:00:00;637.1320754716982;8.735849056603774;0.0;0.0;90.10000000000001
SMART368;2024-01-15 20:00:00;503.86206896551727;8.506896551724138;64.86206896551724;39.0;98.99310344827586
SMART127;2024-01-15 20:00:00;431.7857142857143;16.389285714285716;28.406779661016948;13.898305084745763;55.60714285714286
SMART128;2024-01-15 20:00:00;429.42857142857144;9.916666666666668;38.73684210526316;19.82456140350877;99.0
SMART128;2024-01-15 21:00:00;454.5892857142857;9.0;50.018181818181816;27.036363636363635;99.0
SMART366;2024-01-15 21:00:00;443.9310344827586;8.220689655172414;52.310344827586206;28.413793103448278;92.15517241379311
SMART368;2024-01-15 21:00:00;484.3333333333333;7.823333333333334;69.16666666666667;42.06666666666667;99.9
SMART127;2024-01-15 21:00:00;459.94642857142856;15.673214285714288;34.78333333333333;18.75;57.0
SMART367;2024-01-15 21:00:00;479.55172413793105;7.013793103448276;54.724137931034484;33.827586206896555;99.9
SMART373;2024-01-15 21:00:00;847.4666666666667;8.766666666666667;53.43333333333333;23.933333333333334;94.06333333333333
SMART59;2024-01-15 21:00:00;631.3265306122449;8.383673469387755;0.0;0.0;90.10000000000001
SMART07;2024-01-15 21:00:00;482.27272727272725;8.377272727272727;96.33333333333333;51.63636363636363;99.9
SMART19;2024-01-15 21:00:00;519.86;8.018867924528301;67.06122448979592;47.91836734693877;99.0
SMART41;2024-01-15 21:00:00;448.4375;9.954166666666667;0.0;0.0;90.10000000000001
SMART367;2024-01-15 22:00:00;457.1034482758621;7.189655172413794;37.241379310344826;22.103448275862068;99.9
SMART07;2024-01-15 22:00:00;451.7837837837838;8.234594594594595;62.7027027027027;34.108108108108105;99.9
SMART59;2024-01-15 22:00:00;633.0754716981132;8.620754716981132;0.0;0.0;90.10000000000001
SMART368;2024-01-15 22:00:00;463.7241379310345;8.206896551724139;47.206896551724135;28.896551724137932;98.46896551724139
SMART41;2024-01-15 22:00:00;430.55555555555554;9.694444444444445;0.0;0.0;90.10000000000001
SMART366;2024-01-15 22:00:00;424.41379310344826;8.248275862068965;33.37931034482759;18.17241379310345;89.71724137931035
SMART373;2024-01-15 22:00:00;813.0344827586207;8.255172413793103;42.48275862068966;20.17241379310345;94.3344827586207
SMART128;2024-01-15 22:00:00;462.07142857142856;8.322033898305085;68.71428571428571;40.69642857142857;99.0
SMART19;2024-01-15 22:00:00;467.10714285714283;8.0;44.464285714285715;31.678571428571427;99.0
SMART127;2024-01-15 22:00:00;463.9122807017544;14.996491228070177;44.706896551724135;27.155172413793103;58.10526315789474
SMART19;2024-01-15 23:00:00;479.5964912280702;7.0166666666666675;44.339285714285715;32.607142857142854;99.0
SMART373;2024-01-15 23:00:00;797.3448275862069;8.217241379310344;31.17241379310345;14.620689655172415;93.12068965517243
SMART127;2024-01-15 23:00:00;398.12280701754383;14.645614035087721;25.322033898305083;13.0;57.80175438596491
SMART367;2024-01-15 23:00:00;467.53333333333336;6.593333333333334;35.5;22.0;99.9
SMART59;2024-01-15 23:00:00;635.2448979591836;9.02857142857143;0.0;0.0;90.10000000000001
SMART128;2024-01-15 23:00:00;415.03508771929825;8.416666666666668;35.49122807017544;20.035087719298247;99.0
SMART366;2024-01-15 23:00:00;419.56666666666666;8.020000000000001;32.266666666666666;17.833333333333332;89.94
SMART41;2024-01-15 23:00:00;420.4230769230769;9.221153846153847;0.0;0.0;90.10000000000001
SMART07;2024-01-15 23:00:00;456.7368421052632;8.086578947368421;58.81578947368421;31.31578947368421;99.9
SMART368;2024-01-15 23:00:00;475.0344827586207;7.641379310344828;47.275862068965516;28.24137931034483;99.56206896551726
SMART19;2024-01-16 00:00:00;468.94545454545454;7.338983050847458;30.236363636363638;21.654545454545456;99.0
SMART367;2024-01-16 00:00:00;475.2413793103448;6.7;40.310344827586206;24.24137931034483;99.9
SMART07;2024-01-16 00:00:00;440.0;8.331025641025642;39.53846153846154;20.05128205128205;99.9
SMART128;2024-01-16 00:00:00;395.2857142857143;9.0;17.75438596491228;8.701754385964913;99.0
SMART368;2024-01-16 00:00:00;478.03333333333336;7.740000000000001;47.06666666666667;27.833333333333332;99.89333333333333
SMART373;2024-01-16 00:00:00;766.0333333333333;8.876666666666667;18.066666666666666;6.366666666666666;88.44666666666667
SMART41;2024-01-16 00:00:00;415.06;8.926;0.0;0.0;90.10000000000001
SMART366;2024-01-16 00:00:00;412.37931034482756;8.413793103448276;21.17241379310345;10.068965517241379;87.46206896551725
SMART59;2024-01-16 00:00:00;640.7142857142857;9.240816326530613;0.0;0.0;90.10000000000001
SMART127;2024-01-16 00:00:00;354.30357142857144;15.082142857142859;16.85;6.45;55.92142857142857
SMART373;2024-01-16 01:00:00;756.9655172413793;8.565517241379311;14.620689655172415;4.172413793103448;86.74137931034483
SMART368;2024-01-16 01:00:00;486.44827586206895;7.479310344827586;45.689655172413794;29.06896551724138;99.9
SMART367;2024-01-16 01:00:00;488.8666666666667;6.783333333333333;45.46666666666667;26.233333333333334;99.9
SMART366;2024-01-16 01:00:00;420.9;7.896666666666667;25.966666666666665;13.666666666666666;90.85666666666668
SMART19;2024-01-16 01:00:00;487.5;7.0;35.851851851851855;26.203703703703702;99.0
SMART41;2024-01-16 01:00:00;412.45283018867923;8.581132075471698;0.0;0.0;90.10000000000001
SMART128;2024-01-16 01:00:00;395.25454545454545;8.389830508474576;16.285714285714285;7.535714285714286;99.0
SMART07;2024-01-16 01:00:00;459.39473684210526;7.75;48.8421052631579;25.736842105263158;99.9
SMART59;2024-01-16 01:00:00;631.7291666666666;9.091666666666667;0.0;0.0;90.10000000000001
SMART127;2024-01-16 01:00:00;350.52830188679246;13.966037735849056;15.428571428571429;5.660714285714286;54.45471698113207
SMART19;2024-01-16 02:00:00;440.1578947368421;7.0;15.563636363636364;9.036363636363637;99.0
SMART366;2024-01-16 02:00:00;413.17241379310343;7.706896551724139;20.379310344827587;9.551724137931034;90.31379310344829
SMART07;2024-01-16 02:00:00;451.0;7.723684210526316;42.026315789473685;21.31578947368421;99.9
SMART128;2024-01-16 02:00:00;393.27272727272725;8.0;14.892857142857142;6.428571428571429;99.0
SMART368;2024-01-16 02:00:00;493.0689655172414;7.382758620689656;48.206896551724135;30.896551724137932;99.9
