station_name;bucket_start_timestamp;co2;extT;pm10;pm25;rh;day_of_week
SMART362;2024-02-27 01:00:00;415.7221687737406;11.560539554544428;4.602559952650696;2.1169956194910826;94.17368197278911;1.0
SMART362;2024-02-27 02:00:00;416.64395752875544;11.798780405820397;5.995095645000199;2.1104421542202245;94.61038734459298;1.0
SMART362;2024-02-27 03:00:00;416.2777846026093;11.826371731739581;5.909989108851567;1.9177607523407367;94.80053564282855;1.0
SMART362;2024-02-27 04:00:00;420.55712820433246;12.056928600027168;19.439701493966194;14.517526813087658;94.35247648902819;1.0
SMART362;2024-02-27 05:00:00;423.3658847643731;12.007106783511261;14.73321728363679;10.344758181757525;94.82128921504894;1.0
SMART362;2024-02-27 06:00:00;427.17547452169373;12.135249612136558;4.920651744292997;1.5488494665005728;94.98006077666174;1.0
SMART362;2024-02-27 07:00:00;429.99496295004974;12.116287891017544;4.38943457416188;1.6170169115561162;95.06823257202565;1.0
SMART362;2024-02-27 08:00:00;427.81425880340197;12.3050003583809;4.698194485051311;1.6995209328169871;94.59880072718741;1.0
SMART362;2024-02-27 09:00:00;423.94433257372987;12.472723249279259;7.56059670991773;2.6969361162517993;93.15433908045976;1.0
SMART362;2024-02-27 10:00:00;421.6327048216105;13.280478858065896;9.365763878795386;3.3780189342845177;88.6867214129624;1.0
SMART362;2024-02-27 11:00:00;422.61270538253297;14.479476741326625;8.988887608368119;2.7559308268397595;83.10258324491473;1.0
SMART362;2024-02-27 12:00:00;423.1095379063707;15.128336300936098;10.599596540821807;3.9546756406462094;80.2745625239971;1.0
SMART362;2024-02-27 13:00:00;431.72158528641455;13.835156225996743;15.929321509380102;8.038241563177836;89.90511831456722;1.0
SMART362;2024-02-27 14:00:00;435.3622857592109;13.259240277865246;16.723875615198015;8.382966001415507;91.55957566329617;1.0
SMART362;2024-02-27 15:00:00;433.4565094366083;12.527197154302387;11.651442249183832;4.453403649389612;93.70535439157321;1.0
SMART362;2024-02-27 16:00:00;437.81360854606294;12.142280734816234;14.256505630784272;6.685648846436189;94.69727944469322;1.0
SMART362;2024-02-27 17:00:00;441.7798235597746;11.869125682983848;18.408173245527404;10.25805640064131;94.99711150918047;1.0
SMART362;2024-02-27 18:00:00;435.71449655305366;11.713144239910122;16.038506338532265;9.499249927973676;94.41655172413792;1.0
SMART362;2024-02-27 19:00:00;434.6754884318912;11.534183515321022;19.545169713024176;12.604585009713604;94.17426842969493;1.0
SMART362;2024-02-27 20:00:00;431.2664086653942;11.498043069194225;15.293113713114327;8.307738285379862;91.0578899302668;1.0
SMART362;2024-02-27 21:00:00;437.6373251237563;10.996063854436938;17.473470441835605;10.166649705288409;92.47480647431385;1.0
SMART362;2024-02-27 22:00:00;444.6519779261036;10.497791120974808;20.204245420093233;12.135838176689228;94.12870249824068;1.0
SMART362;2024-02-27 23:00:00;440.98885802974746;10.307461100903309;18.99591246635581;10.900100291181442;93.3715102334037;1.0
SMART364;2024-02-28 00:00:00;423.8333333333333;9.46;18.2;10.266666666666667;96.65;2.0
SMART364;2024-02-28 01:00:00;428.7241379310345;9.255172413793105;17.655172413793103;9.0;97.1448275862069;2.0
SMART364;2024-02-28 02:00:00;419.5;9.543333333333337;12.166666666666666;6.066666666666666;95.09666666666668;2.0
SMART364;2024-02-28 03:00:00;416.7586206896552;9.372413793103448;8.344827586206897;2.3793103448275863;94.84137931034483;2.0
SMART364;2024-02-28 04:00:00;420.6206896551725;8.955172413793104;10.862068965517242;3.827586206896552;96.83793103448276;2.0
SMART364;2024-02-28 05:00:00;413.56666666666666;10.0;10.266666666666667;2.3666666666666667;91.15;2.0
SMART364;2024-02-28 06:00:00;409.6551724137931;11.565517241379313;8.448275862068966;1.2758620689655171;80.62758620689655;2.0
SMART364;2024-02-28 07:00:00;406.73333333333335;12.823333333333332;8.066666666666666;1.0;72.84;2.0
SMART364;2024-02-28 08:00:00;405.3793103448276;13.493103448275864;7.241379310344827;1.0;70.70344827586207;2.0
SMART364;2024-02-28 09:00:00;407.3103448275862;14.306896551724137;6.758620689655173;1.0;69.01034482758621;2.0
SMART364;2024-02-28 10:00:00;408.9;15.18;8.9;1.3;66.37666666666667;2.0
SMART364;2024-02-28 11:00:00;411.6551724137931;16.227586206896554;11.689655172413794;1.793103448275862;61.80344827586208;2.0
SMART364;2024-02-28 12:00:00;413.8666666666667;16.403333333333332;8.766666666666667;1.4666666666666666;61.21000000000001;2.0
SMART364;2024-02-28 13:00:00;414.9310344827586;15.810344827586206;4.965517241379311;0.8275862068965517;63.37931034482759;2.0
SMART364;2024-02-28 14:00:00;418.3448275862069;15.527586206896553;4.241379310344827;0.9310344827586208;64.93448275862069;2.0
SMART364;2024-02-28 15:00:00;421.6333333333333;15.216666666666669;2.8666666666666667;0.4666666666666667;66.12666666666667;2.0
SMART364;2024-02-28 16:00:00;421.3103448275862;14.93793103448276;2.793103448275862;0.1379310344827586;66.3448275862069;2.0
SMART364;2024-02-28 17:00:00;418.3666666666667;14.816666666666666;3.566666666666667;0.7;66.15;2.0
SMART364;2024-02-28 18:00:00;416.5862068965517;14.931034482758625;8.10344827586207;1.827586206896552;65.85517241379311;2.0
SMART364;2024-02-28 19:00:00;413.5862068965517;15.113793103448277;14.586206896551724;2.4827586206896552;63.7896551724138;2.0
SMART364;2024-02-28 20:00:00;410.7;15.106666666666667;11.366666666666667;1.7666666666666666;63.50666666666668;2.0
SMART364;2024-02-28 21:00:00;410.82758620689657;15.1;6.724137931034483;0.8620689655172413;64.2;2.0
SMART364;2024-02-28 22:00:00;411.06666666666666;15.303333333333336;2.5;0.3666666666666666;64.25;2.0
SMART364;2024-02-28 23:00:00;411.4285714285714;14.935714285714289;3.5357142857142856;1.0;65.15;2.0
SMART367;2024-02-28 00:00:00;442.5862068965517;8.555172413793104;26.27586206896552;15.689655172413794;99.9;2.0
SMART367;2024-02-28 01:00:00;434.6;8.353333333333333;19.766666666666666;10.566666666666666;99.9;2.0
SMART367;2024-02-28 02:00:00;433.2068965517241;8.458620689655174;13.93103448275862;5.862068965517241;99.9;2.0
SMART367;2024-02-28 03:00:00;434.9666666666666;8.313333333333334;13.533333333333331;4.5;99.9;2.0
